Gene ID,Representative Transcript ID,Chromosome,TSS,strand
ENSSSCG00000000886,ENSSSCT00000067942,5,85292304,-
ENSSSCG00000000887,ENSSSCT00000076132,AEMK02000183.1,10252,+
ENSSSCG00000000890,ENSSSCT00000039030,5,86737222,-
ENSSSCG00000000891,ENSSSCT00000000975,5,87486512,+
ENSSSCG00000000892,ENSSSCT00000000976,5,87522542,+
ENSSSCG00000000893,ENSSSCT00000072367,5,87569305,-
ENSSSCG00000000894,ENSSSCT00000048030,5,87569798,+
ENSSSCG00000000895,ENSSSCT00000000979,5,87622879,-
ENSSSCG00000000896,ENSSSCT00000000980,5,87671873,+
ENSSSCG00000000900,ENSSSCT00000000984,5,88104742,-
ENSSSCG00000000901,ENSSSCT00000062706,5,88104899,+
ENSSSCG00000000902,ENSSSCT00000000986,5,88231274,+
ENSSSCG00000000905,ENSSSCT00000071189,5,88292773,+
ENSSSCG00000000906,ENSSSCT00000056101,5,88438365,+
ENSSSCG00000000907,ENSSSCT00000000991,5,89055924,-
ENSSSCG00000000908,ENSSSCT00000087389,5,89706087,+
ENSSSCG00000000910,ENSSSCT00000092068,5,89478791,-
ENSSSCG00000000915,ENSSSCT00000072603,5,91682658,+
ENSSSCG00000000916,ENSSSCT00000001000,5,91748885,+
ENSSSCG00000000917,ENSSSCT00000001001,5,91796324,+
ENSSSCG00000000918,ENSSSCT00000001002,5,91832291,+
ENSSSCG00000000920,ENSSSCT00000001004,5,93132018,+
ENSSSCG00000000924,ENSSSCT00000001009,5,94492267,+
ENSSSCG00000000925,ENSSSCT00000001010,5,94489661,-
ENSSSCG00000000926,ENSSSCT00000097978,5,94384443,+
ENSSSCG00000000927,ENSSSCT00000037954,5,94384142,-
ENSSSCG00000000932,ENSSSCT00000001018,5,96272976,-
ENSSSCG00000000934,ENSSSCT00000037986,5,96993094,-
ENSSSCG00000000936,ENSSSCT00000001022,5,97092925,+
ENSSSCG00000000937,ENSSSCT00000070997,5,100755494,-
ENSSSCG00000000939,ENSSSCT00000059893,5,100429165,-
ENSSSCG00000000940,ENSSSCT00000042751,5,99954364,+
ENSSSCG00000000941,ENSSSCT00000057847,5,99358587,-
ENSSSCG00000000943,ENSSSCT00000001032,5,101251884,-
ENSSSCG00000000948,ENSSSCT00000001037,5,102215581,-
ENSSSCG00000000950,ENSSSCT00000078119,5,104127731,+
ENSSSCG00000000951,ENSSSCT00000090556,5,104273217,+
ENSSSCG00000000952,ENSSSCT00000042307,5,104394260,-
ENSSSCG00000000955,ENSSSCT00000001044,5,2787304,-
ENSSSCG00000000958,ENSSSCT00000055554,5,32047643,+
ENSSSCG00000000959,ENSSSCT00000045059,AEMK02000361.1,803248,-
ENSSSCG00000000963,ENSSSCT00000001053,5,181056,+
ENSSSCG00000000964,ENSSSCT00000046379,5,233401,+
ENSSSCG00000000965,ENSSSCT00000001055,5,233475,-
ENSSSCG00000000967,ENSSSCT00000082459,5,215967,+
ENSSSCG00000000968,ENSSSCT00000037842,5,264630,+
ENSSSCG00000000970,ENSSSCT00000001060,5,361301,-
ENSSSCG00000000971,ENSSSCT00000030674,5,439808,+
ENSSSCG00000000972,ENSSSCT00000099975,5,462994,+
ENSSSCG00000000973,ENSSSCT00000001063,5,480779,-
ENSSSCG00000000974,ENSSSCT00000061499,5,494534,-
ENSSSCG00000000975,ENSSSCT00000001065,5,506013,-
ENSSSCG00000000978,ENSSSCT00000001068,5,571963,+
ENSSSCG00000000980,ENSSSCT00000001070,5,717028,+
ENSSSCG00000000981,ENSSSCT00000001071,5,716771,-
ENSSSCG00000000983,ENSSSCT00000069878,5,646879,+
ENSSSCG00000000985,ENSSSCT00000037243,7,341442,-
ENSSSCG00000000994,ENSSSCT00000001084,7,1285550,-
ENSSSCG00000000998,ENSSSCT00000001088,7,3005254,-
ENSSSCG00000000999,ENSSSCT00000001090,7,2846090,+
ENSSSCG00000001000,ENSSSCT00000001092,7,2446319,-
ENSSSCG00000001002,ENSSSCT00000050974,7,2382522,+
ENSSSCG00000001004,ENSSSCT00000060595,7,2131908,-
ENSSSCG00000001008,ENSSSCT00000088760,7,1887449,+
ENSSSCG00000001009,ENSSSCT00000001101,7,1841878,+
ENSSSCG00000001010,ENSSSCT00000001102,7,1656984,+
ENSSSCG00000001011,ENSSSCT00000094034,7,1693299,-
ENSSSCG00000001022,ENSSSCT00000001115,7,4685901,-
ENSSSCG00000001024,ENSSSCT00000047114,7,4750752,+
ENSSSCG00000001025,ENSSSCT00000063188,7,4862649,+
ENSSSCG00000001027,ENSSSCT00000001120,7,5058817,+
ENSSSCG00000001033,ENSSSCT00000049112,7,5606531,-
ENSSSCG00000001036,ENSSSCT00000072017,7,7237096,-
ENSSSCG00000001038,ENSSSCT00000077032,7,7462268,+
ENSSSCG00000001040,ENSSSCT00000001134,7,7437789,-
ENSSSCG00000001041,ENSSSCT00000033062,7,7444789,+
ENSSSCG00000001042,ENSSSCT00000001136,7,7538282,-
ENSSSCG00000001045,ENSSSCT00000057115,7,7774018,-
ENSSSCG00000001048,ENSSSCT00000001142,7,8313648,-
ENSSSCG00000001049,ENSSSCT00000001143,7,8620882,+
ENSSSCG00000001052,ENSSSCT00000051951,7,9105874,+
ENSSSCG00000001053,ENSSSCT00000041329,7,9708781,-
ENSSSCG00000001056,ENSSSCT00000001150,7,10057669,-
ENSSSCG00000001061,ENSSSCT00000063145,7,11359230,+
ENSSSCG00000001062,ENSSSCT00000087294,7,11650062,-
ENSSSCG00000001063,ENSSSCT00000001158,7,12117240,+
ENSSSCG00000001064,ENSSSCT00000067986,7,12254388,+
ENSSSCG00000001065,ENSSSCT00000051224,7,12457450,-
ENSSSCG00000001067,ENSSSCT00000064319,7,13014741,+
ENSSSCG00000001068,ENSSSCT00000001163,7,13211574,+
ENSSSCG00000001070,ENSSSCT00000086870,7,13378139,+
ENSSSCG00000001073,ENSSSCT00000001168,7,13846012,-
ENSSSCG00000001074,ENSSSCT00000052124,7,13853242,+
ENSSSCG00000001075,ENSSSCT00000072363,7,13935482,-
ENSSSCG00000001076,ENSSSCT00000052830,7,13946658,+
ENSSSCG00000001078,ENSSSCT00000001173,7,15643692,-
ENSSSCG00000001080,ENSSSCT00000042404,7,15910676,+
ENSSSCG00000001085,ENSSSCT00000087196,7,19219075,-
ENSSSCG00000001087,ENSSSCT00000048351,7,19244661,+
ENSSSCG00000001089,ENSSSCT00000001185,7,19346619,-
ENSSSCG00000001090,ENSSSCT00000001186,7,19351361,+
ENSSSCG00000001091,ENSSSCT00000001187,7,19486265,-
ENSSSCG00000001092,ENSSSCT00000069302,7,19502520,-
ENSSSCG00000001095,ENSSSCT00000052615,7,19586002,+
ENSSSCG00000001096,ENSSSCT00000001192,7,19602084,-
ENSSSCG00000001097,ENSSSCT00000044070,7,19838093,-
ENSSSCG00000001099,ENSSSCT00000001195,7,19955759,-
ENSSSCG00000001100,ENSSSCT00000001196,7,20036944,+
ENSSSCG00000001101,ENSSSCT00000087451,7,20389493,+
ENSSSCG00000001107,ENSSSCT00000001203,7,20574460,-
ENSSSCG00000001131,ENSSSCT00000068859,7,20954224,+
ENSSSCG00000001132,ENSSSCT00000033676,7,20977442,+
ENSSSCG00000001156,ENSSSCT00000039473,7,21143385,-
ENSSSCG00000001164,ENSSSCT00000055328,7,21435221,-
ENSSSCG00000001201,ENSSSCT00000037299,7,21981150,+
ENSSSCG00000001202,ENSSSCT00000001300,7,22007384,+
ENSSSCG00000001203,ENSSSCT00000001301,7,22082171,+
ENSSSCG00000001204,ENSSSCT00000001302,7,22093059,+
ENSSSCG00000001205,ENSSSCT00000001303,7,22108647,+
ENSSSCG00000001206,ENSSSCT00000001304,7,22114868,+
ENSSSCG00000001207,ENSSSCT00000001305,7,22137966,+
ENSSSCG00000001209,ENSSSCT00000080442,7,22210043,-
ENSSSCG00000001213,ENSSSCT00000001311,7,22267992,-
ENSSSCG00000001216,ENSSSCT00000001314,7,22332370,-
ENSSSCG00000001219,ENSSSCT00000033899,AEMK02000264.1,139267,+
ENSSSCG00000001229,ENSSSCT00000001329,7,22938015,+
ENSSSCG00000001232,ENSSSCT00000001339,7,22780491,+
ENSSSCG00000001233,ENSSSCT00000074988,7,22780259,-
ENSSSCG00000001234,ENSSSCT00000001343,7,22731491,-
ENSSSCG00000001235,ENSSSCT00000107557,7,22731543,+
ENSSSCG00000001236,ENSSSCT00000051045,7,22703332,+
ENSSSCG00000001242,ENSSSCT00000067078,7,22577771,-
ENSSSCG00000001245,ENSSSCT00000107125,7,22626879,+
ENSSSCG00000001247,ENSSSCT00000107073,7,22626761,-
ENSSSCG00000001248,ENSSSCT00000001362,7,22595395,+
ENSSSCG00000001252,ENSSSCT00000107094,7,22515602,-
ENSSSCG00000001341,ENSSSCT00000035848,7,23015545,-
ENSSSCG00000001342,ENSSSCT00000107579,7,23048244,+
ENSSSCG00000001346,ENSSSCT00000035204,7,23126283,+
ENSSSCG00000001347,ENSSSCT00000107719,7,23166209,-
ENSSSCG00000001362,ENSSSCT00000107678,7,23247641,-
ENSSSCG00000001372,ENSSSCT00000001493,7,23112950,-
ENSSSCG00000001376,ENSSSCT00000084319,7,23208087,-
ENSSSCG00000001379,ENSSSCT00000001501,7,23247736,+
ENSSSCG00000001382,ENSSSCT00000107690,7,23375739,+
ENSSSCG00000001384,ENSSSCT00000107650,7,23404548,+
ENSSSCG00000001388,ENSSSCT00000001510,7,23516912,-
ENSSSCG00000001391,ENSSSCT00000107651,7,23557622,-
ENSSSCG00000001392,ENSSSCT00000107657,7,23558384,+
ENSSSCG00000001393,ENSSSCT00000001516,7,23570600,-
ENSSSCG00000001394,ENSSSCT00000107595,7,23596895,+
ENSSSCG00000001395,ENSSSCT00000001520,7,23622301,-
ENSSSCG00000001396,ENSSSCT00000001522,7,23622403,+
ENSSSCG00000001398,ENSSSCT00000107599,7,23638726,-
ENSSSCG00000001400,ENSSSCT00000032673,7,23668267,-
ENSSSCG00000001401,ENSSSCT00000107777,7,23673550,-
ENSSSCG00000001402,ENSSSCT00000059544,7,23673297,+
ENSSSCG00000001403,ENSSSCT00000034506,7,23696040,+
ENSSSCG00000001407,ENSSSCT00000001538,7,23716035,-
ENSSSCG00000001409,ENSSSCT00000001540,7,23740255,+
ENSSSCG00000001410,ENSSSCT00000107820,7,23768040,-
ENSSSCG00000001411,ENSSSCT00000001547,7,23768984,+
ENSSSCG00000001413,ENSSSCT00000107838,7,23780801,-
ENSSSCG00000001414,ENSSSCT00000036545,7,23780210,+
ENSSSCG00000001416,ENSSSCT00000033592,7,23795734,-
ENSSSCG00000001418,ENSSSCT00000090675,7,23958638,-
ENSSSCG00000001419,ENSSSCT00000001556,7,23976408,-
ENSSSCG00000001420,ENSSSCT00000001560,7,23992237,-
ENSSSCG00000001421,ENSSSCT00000001561,7,23996980,-
ENSSSCG00000001422,ENSSSCT00000001563,7,24020290,+
ENSSSCG00000001423,ENSSSCT00000085610,7,24047025,-
ENSSSCG00000001424,ENSSSCT00000001566,7,24047016,+
ENSSSCG00000001425,ENSSSCT00000107924,7,24059994,-
ENSSSCG00000001426,ENSSSCT00000001568,7,24059452,+
ENSSSCG00000001427,ENSSSCT00000107810,7,24068013,+
ENSSSCG00000001428,ENSSSCT00000074277,7,24086218,+
ENSSSCG00000001430,ENSSSCT00000107910,7,24171718,-
ENSSSCG00000001431,ENSSSCT00000107913,7,24173853,-
ENSSSCG00000001433,ENSSSCT00000107796,7,24188352,+
ENSSSCG00000001434,ENSSSCT00000001582,7,24201632,+
ENSSSCG00000001435,ENSSSCT00000107896,7,24209112,-
ENSSSCG00000001436,ENSSSCT00000001585,7,24215704,+
ENSSSCG00000001437,ENSSSCT00000035416,7,24221162,-
ENSSSCG00000001438,ENSSSCT00000036167,7,24226940,-
ENSSSCG00000001439,ENSSSCT00000107885,7,24229760,-
ENSSSCG00000001440,ENSSSCT00000107889,7,24256281,-
ENSSSCG00000001441,ENSSSCT00000107757,7,24272072,+
ENSSSCG00000001453,ENSSSCT00000107602,7,24825052,+
ENSSSCG00000001455,ENSSSCT00000107611,7,24914022,-
ENSSSCG00000001456,ENSSSCT00000107612,7,24953458,+
ENSSSCG00000001457,ENSSSCT00000001616,7,24977240,-
ENSSSCG00000001459,ENSSSCT00000001619,7,25037567,-
ENSSSCG00000001463,ENSSSCT00000001625,7,25072323,+
ENSSSCG00000001469,ENSSSCT00000001633,7,25128236,-
ENSSSCG00000001470,ENSSSCT00000001634,7,25137966,-
ENSSSCG00000001471,ENSSSCT00000107538,7,25152033,+
ENSSSCG00000001472,ENSSSCT00000001638,7,25182707,-
ENSSSCG00000001473,ENSSSCT00000036382,7,25234888,-
ENSSSCG00000001474,ENSSSCT00000052664,7,25242875,-
ENSSSCG00000001475,ENSSSCT00000107627,7,25242973,+
ENSSSCG00000001476,ENSSSCT00000034660,7,25247608,+
ENSSSCG00000001477,ENSSSCT00000001648,7,25251486,+
ENSSSCG00000001478,ENSSSCT00000038757,7,25344822,+
ENSSSCG00000001479,ENSSSCT00000073911,7,25596740,+
ENSSSCG00000001480,ENSSSCT00000098774,7,25806733,-
ENSSSCG00000001481,ENSSSCT00000001653,7,25929702,-
ENSSSCG00000001483,ENSSSCT00000001655,7,26137655,-
ENSSSCG00000001484,ENSSSCT00000031207,7,26522965,-
ENSSSCG00000001485,ENSSSCT00000058001,7,26793724,-
ENSSSCG00000001486,ENSSSCT00000001658,7,26989698,-
ENSSSCG00000001487,ENSSSCT00000001659,7,27062044,+
ENSSSCG00000001488,ENSSSCT00000001660,7,27209565,+
ENSSSCG00000001490,ENSSSCT00000043989,7,27895597,-
ENSSSCG00000001493,ENSSSCT00000056396,7,28631514,-
ENSSSCG00000001497,ENSSSCT00000043470,7,28765262,-
ENSSSCG00000001498,ENSSSCT00000001670,7,28811933,-
ENSSSCG00000001499,ENSSSCT00000051268,7,28812252,+
ENSSSCG00000001500,ENSSSCT00000076946,7,29415089,+
ENSSSCG00000001501,ENSSSCT00000062106,7,29639140,-
ENSSSCG00000001502,ENSSSCT00000001675,7,29638833,+
ENSSSCG00000001503,ENSSSCT00000001676,7,29643182,+
ENSSSCG00000001504,ENSSSCT00000038333,7,29653579,-
ENSSSCG00000001505,ENSSSCT00000001678,7,29653679,+
ENSSSCG00000001506,ENSSSCT00000001679,7,29662375,-
ENSSSCG00000001507,ENSSSCT00000070680,7,29673634,-
ENSSSCG00000001509,ENSSSCT00000001682,7,29681110,-
ENSSSCG00000001510,ENSSSCT00000064725,7,29694778,+
ENSSSCG00000001511,ENSSSCT00000001684,7,29714293,+
ENSSSCG00000001512,ENSSSCT00000041325,7,29721537,-
ENSSSCG00000001513,ENSSSCT00000078773,7,29723588,+
ENSSSCG00000001516,ENSSSCT00000106977,7,29814017,-
ENSSSCG00000001517,ENSSSCT00000001690,7,29816343,+
ENSSSCG00000001518,ENSSSCT00000065425,7,29835922,+
ENSSSCG00000001520,ENSSSCT00000065334,7,29997115,-
ENSSSCG00000001521,ENSSSCT00000001694,7,30013064,-
ENSSSCG00000001523,ENSSSCT00000001696,7,30279119,-
ENSSSCG00000001527,ENSSSCT00000049038,7,30667146,-
ENSSSCG00000001531,ENSSSCT00000001706,7,30708332,+
ENSSSCG00000001532,ENSSSCT00000058688,7,30731461,+
ENSSSCG00000001533,ENSSSCT00000087440,7,30811768,-
ENSSSCG00000001534,ENSSSCT00000048052,7,30812920,+
ENSSSCG00000001535,ENSSSCT00000085086,7,31114734,-
ENSSSCG00000001536,ENSSSCT00000001711,7,31128477,+
ENSSSCG00000001537,ENSSSCT00000057832,7,31161320,+
ENSSSCG00000001538,ENSSSCT00000001713,7,31193858,+
ENSSSCG00000001539,ENSSSCT00000105684,7,31256954,+
ENSSSCG00000001543,ENSSSCT00000045474,7,31327763,+
ENSSSCG00000001546,ENSSSCT00000026873,7,31313388,+
ENSSSCG00000001549,ENSSSCT00000051929,7,31550346,-
ENSSSCG00000001550,ENSSSCT00000087278,7,31586797,+
ENSSSCG00000001551,ENSSSCT00000001729,7,31605336,+
ENSSSCG00000001552,ENSSSCT00000001730,7,31621132,-
ENSSSCG00000001553,ENSSSCT00000001731,7,31624450,+
ENSSSCG00000001554,ENSSSCT00000062109,7,31701087,-
ENSSSCG00000001555,ENSSSCT00000050404,7,31791802,-
ENSSSCG00000001556,ENSSSCT00000068003,7,31791639,+
ENSSSCG00000001559,ENSSSCT00000093198,7,31988197,+
ENSSSCG00000001560,ENSSSCT00000058810,7,32050127,-
ENSSSCG00000001561,ENSSSCT00000074174,7,32108187,-
ENSSSCG00000001562,ENSSSCT00000001741,7,32182485,+
ENSSSCG00000001563,ENSSSCT00000065030,7,32253624,-
ENSSSCG00000001564,ENSSSCT00000001743,7,32289480,+
ENSSSCG00000001565,ENSSSCT00000001744,7,32354672,+
ENSSSCG00000001566,ENSSSCT00000001745,7,32372600,+
ENSSSCG00000001567,ENSSSCT00000046957,7,32508380,-
ENSSSCG00000001570,ENSSSCT00000001749,7,32600770,+
ENSSSCG00000001571,ENSSSCT00000001750,7,32635575,-
ENSSSCG00000001572,ENSSSCT00000050416,7,32648222,+
ENSSSCG00000001573,ENSSSCT00000001752,7,32788291,+
ENSSSCG00000001577,ENSSSCT00000058002,7,32839257,+
ENSSSCG00000001578,ENSSSCT00000028776,7,32931786,+
ENSSSCG00000001582,ENSSSCT00000001762,7,33269130,-
ENSSSCG00000001589,ENSSSCT00000001769,7,34497759,+
ENSSSCG00000001592,ENSSSCT00000001772,7,34726018,-
ENSSSCG00000001594,ENSSSCT00000085175,7,34972858,-
ENSSSCG00000001595,ENSSSCT00000001775,7,35159574,+
ENSSSCG00000001596,ENSSSCT00000001776,7,35320931,-
ENSSSCG00000001597,ENSSSCT00000001777,7,35914467,-
ENSSSCG00000001611,ENSSSCT00000043871,7,36386720,+
ENSSSCG00000001612,ENSSSCT00000027428,7,36410749,+
ENSSSCG00000001613,ENSSSCT00000001793,7,36460715,-
ENSSSCG00000001616,ENSSSCT00000024614,7,36494302,-
ENSSSCG00000001618,ENSSSCT00000100696,7,36545670,+
ENSSSCG00000001619,ENSSSCT00000001800,7,36742752,+
ENSSSCG00000001620,ENSSSCT00000037770,7,36830394,+
ENSSSCG00000001621,ENSSSCT00000001802,7,36920865,-
ENSSSCG00000001624,ENSSSCT00000001806,7,36969478,-
ENSSSCG00000001625,ENSSSCT00000001807,7,36951349,-
ENSSSCG00000001629,ENSSSCT00000001812,7,37008724,-
ENSSSCG00000001636,ENSSSCT00000001820,7,37282700,+
ENSSSCG00000001637,ENSSSCT00000001821,7,37310170,-
ENSSSCG00000001638,ENSSSCT00000001822,7,37329167,-
ENSSSCG00000001639,ENSSSCT00000055960,7,37554570,-
ENSSSCG00000001641,ENSSSCT00000037445,7,37655926,+
ENSSSCG00000001646,ENSSSCT00000044198,7,37853074,+
ENSSSCG00000001650,ENSSSCT00000001835,7,38006050,+
ENSSSCG00000001651,ENSSSCT00000001836,7,38014751,+
ENSSSCG00000001653,ENSSSCT00000001838,7,38052369,-
ENSSSCG00000001654,ENSSSCT00000046677,7,38060978,+
ENSSSCG00000001655,ENSSSCT00000001841,7,38081897,-
ENSSSCG00000001656,ENSSSCT00000001846,7,38087258,+
ENSSSCG00000001657,ENSSSCT00000001847,7,38115822,-
ENSSSCG00000001658,ENSSSCT00000059796,7,38121756,-
ENSSSCG00000001659,ENSSSCT00000001850,7,38120789,+
ENSSSCG00000001660,ENSSSCT00000001851,7,38135655,+
ENSSSCG00000001661,ENSSSCT00000001852,7,38213487,+
ENSSSCG00000001664,ENSSSCT00000086141,7,38276126,+
ENSSSCG00000001667,ENSSSCT00000093301,7,38379197,-
ENSSSCG00000001672,ENSSSCT00000088060,7,38337891,-
ENSSSCG00000001676,ENSSSCT00000001870,7,38504917,-
ENSSSCG00000001679,ENSSSCT00000105513,7,38569582,-
ENSSSCG00000001680,ENSSSCT00000001875,7,38432732,+
ENSSSCG00000001682,ENSSSCT00000001877,7,38457603,-
ENSSSCG00000001683,ENSSSCT00000052882,7,38567788,+
ENSSSCG00000001688,ENSSSCT00000001884,7,38475243,+
ENSSSCG00000001689,ENSSSCT00000017803,7,38613647,-
ENSSSCG00000001691,ENSSSCT00000001888,7,38625656,+
ENSSSCG00000001692,ENSSSCT00000001889,7,38657069,-
ENSSSCG00000001695,ENSSSCT00000074202,7,38746052,+
ENSSSCG00000001696,ENSSSCT00000043554,7,39136857,-
ENSSSCG00000001697,ENSSSCT00000036360,7,39138431,+
ENSSSCG00000001698,ENSSSCT00000001897,7,39168991,+
ENSSSCG00000001700,ENSSSCT00000052837,7,39218051,+
ENSSSCG00000001701,ENSSSCT00000001901,7,39244743,+
ENSSSCG00000001702,ENSSSCT00000001902,7,39254466,-
ENSSSCG00000001703,ENSSSCT00000001903,7,39263339,-
ENSSSCG00000001705,ENSSSCT00000001905,7,39299507,-
ENSSSCG00000001706,ENSSSCT00000041366,7,39313860,-
ENSSSCG00000001708,ENSSSCT00000001908,7,39384556,+
ENSSSCG00000001709,ENSSSCT00000001909,7,40161103,-
ENSSSCG00000001710,ENSSSCT00000053493,7,40106532,+
ENSSSCG00000001715,ENSSSCT00000043931,7,40933326,-
ENSSSCG00000001716,ENSSSCT00000061108,7,41282835,-
ENSSSCG00000001718,ENSSSCT00000001922,7,41425997,-
ENSSSCG00000001720,ENSSSCT00000031260,7,41426170,+
ENSSSCG00000001723,ENSSSCT00000105848,7,41530958,-
ENSSSCG00000001724,ENSSSCT00000001928,7,41587749,+
ENSSSCG00000001725,ENSSSCT00000001929,7,41769232,-
ENSSSCG00000001726,ENSSSCT00000001930,7,41853657,-
ENSSSCG00000001727,ENSSSCT00000101730,7,42091448,-
ENSSSCG00000001729,ENSSSCT00000001933,7,42770225,-
ENSSSCG00000001731,ENSSSCT00000058765,7,43624832,+
ENSSSCG00000001732,ENSSSCT00000040446,7,43624612,-
ENSSSCG00000001735,ENSSSCT00000001940,7,43729995,-
ENSSSCG00000001736,ENSSSCT00000001941,7,43770004,-
ENSSSCG00000001738,ENSSSCT00000001943,7,43840892,-
ENSSSCG00000001739,ENSSSCT00000001944,7,43911664,-
ENSSSCG00000001741,ENSSSCT00000001947,7,43993156,-
ENSSSCG00000001743,ENSSSCT00000033386,7,44024322,-
ENSSSCG00000001744,ENSSSCT00000001950,7,44640281,+
ENSSSCG00000001746,ENSSSCT00000001952,7,45925149,-
ENSSSCG00000001748,ENSSSCT00000001954,7,46013584,+
ENSSSCG00000001750,ENSSSCT00000001956,7,46104954,+
ENSSSCG00000001751,ENSSSCT00000045443,7,47425841,-
ENSSSCG00000001752,ENSSSCT00000053544,7,47361899,+
ENSSSCG00000001755,ENSSSCT00000001961,7,47474648,-
ENSSSCG00000001756,ENSSSCT00000001962,7,47529242,-
ENSSSCG00000001757,ENSSSCT00000001963,7,47641162,+
ENSSSCG00000001760,ENSSSCT00000001968,7,47705121,+
ENSSSCG00000001762,ENSSSCT00000087316,7,47788646,+
ENSSSCG00000001764,ENSSSCT00000001973,7,47824760,-
ENSSSCG00000001765,ENSSSCT00000001974,7,47994453,-
ENSSSCG00000001769,ENSSSCT00000034669,7,48050045,+
ENSSSCG00000001770,ENSSSCT00000001985,7,48106072,-
ENSSSCG00000001771,ENSSSCT00000001986,7,48246749,-
ENSSSCG00000001773,ENSSSCT00000001988,7,48431375,+
ENSSSCG00000001775,ENSSSCT00000048628,7,48501078,+
ENSSSCG00000001779,ENSSSCT00000062071,7,48967801,+
ENSSSCG00000001780,ENSSSCT00000001995,7,49047902,+
ENSSSCG00000001782,ENSSSCT00000034526,7,49540879,+
ENSSSCG00000001786,ENSSSCT00000002001,7,49927305,+
ENSSSCG00000001787,ENSSSCT00000002002,7,49973938,+
ENSSSCG00000001788,ENSSSCT00000002003,7,50118629,-
ENSSSCG00000001789,ENSSSCT00000002005,7,50184089,-
ENSSSCG00000001792,ENSSSCT00000002008,7,50977024,-
ENSSSCG00000001793,ENSSSCT00000045912,7,51363559,-
ENSSSCG00000001795,ENSSSCT00000079068,7,51439302,-
ENSSSCG00000001798,ENSSSCT00000047099,7,51652542,+
ENSSSCG00000001800,ENSSSCT00000051337,7,51844866,-
ENSSSCG00000001801,ENSSSCT00000002017,7,51877354,+
ENSSSCG00000001804,ENSSSCT00000057026,7,52001579,+
ENSSSCG00000001805,ENSSSCT00000002021,7,52140203,-
ENSSSCG00000001806,ENSSSCT00000002022,7,52144506,+
ENSSSCG00000001807,ENSSSCT00000080895,7,52256159,+
ENSSSCG00000001808,ENSSSCT00000053355,7,52305576,+
ENSSSCG00000001810,ENSSSCT00000002032,7,52557645,-
ENSSSCG00000001814,ENSSSCT00000060262,7,52958106,+
ENSSSCG00000001816,ENSSSCT00000002035,7,53317540,+
ENSSSCG00000001817,ENSSSCT00000050479,7,53460691,+
ENSSSCG00000001818,ENSSSCT00000002037,7,53472947,+
ENSSSCG00000001819,ENSSSCT00000060039,7,53498966,+
ENSSSCG00000001820,ENSSSCT00000002039,7,53528004,-
ENSSSCG00000001821,ENSSSCT00000002040,7,53530977,+
ENSSSCG00000001822,ENSSSCT00000002041,7,53547077,+
ENSSSCG00000001823,ENSSSCT00000059821,7,53590876,+
ENSSSCG00000001824,ENSSSCT00000057328,7,53640266,+
ENSSSCG00000001825,ENSSSCT00000062600,7,53741048,-
ENSSSCG00000001826,ENSSSCT00000002046,7,53921369,+
ENSSSCG00000001832,ENSSSCT00000064359,7,54449816,+
ENSSSCG00000001834,ENSSSCT00000044002,7,54571747,-
ENSSSCG00000001835,ENSSSCT00000062921,7,54655804,+
ENSSSCG00000001836,ENSSSCT00000002058,7,54799822,-
ENSSSCG00000001837,ENSSSCT00000002059,7,54811027,+
ENSSSCG00000001838,ENSSSCT00000002060,7,54906844,-
ENSSSCG00000001840,ENSSSCT00000079300,7,55216985,-
ENSSSCG00000001841,ENSSSCT00000002063,7,55071475,-
ENSSSCG00000001844,ENSSSCT00000002067,7,55250797,-
ENSSSCG00000001846,ENSSSCT00000075242,7,55264275,+
ENSSSCG00000001847,ENSSSCT00000002070,7,55323539,-
ENSSSCG00000001848,ENSSSCT00000002071,7,55342935,+
ENSSSCG00000001849,ENSSSCT00000086218,7,55373881,-
ENSSSCG00000001850,ENSSSCT00000051940,7,55483536,-
ENSSSCG00000001852,ENSSSCT00000038437,7,55675554,-
ENSSSCG00000001858,ENSSSCT00000002083,7,55798590,-
ENSSSCG00000001862,ENSSSCT00000002087,7,56540253,-
ENSSSCG00000001863,ENSSSCT00000002088,7,56311548,+
ENSSSCG00000001865,ENSSSCT00000002090,7,57011846,-
ENSSSCG00000001866,ENSSSCT00000002091,7,57041003,+
ENSSSCG00000001867,ENSSSCT00000002092,7,57102757,+
ENSSSCG00000001868,ENSSSCT00000002093,7,57187446,-
ENSSSCG00000001869,ENSSSCT00000002094,7,57503639,-
ENSSSCG00000001871,ENSSSCT00000028136,7,57504465,+
ENSSSCG00000001872,ENSSSCT00000054117,7,57890126,-
ENSSSCG00000001873,ENSSSCT00000002098,7,57949455,+
ENSSSCG00000001875,ENSSSCT00000046454,7,58014441,-
ENSSSCG00000001877,ENSSSCT00000002102,7,58038995,+
ENSSSCG00000001878,ENSSSCT00000002103,7,58078389,+
ENSSSCG00000001879,ENSSSCT00000002104,7,57938958,-
ENSSSCG00000001880,ENSSSCT00000054251,7,58176198,+
ENSSSCG00000001881,ENSSSCT00000037996,7,58248384,+
ENSSSCG00000001882,ENSSSCT00000042301,7,58268522,-
ENSSSCG00000001884,ENSSSCT00000091665,7,58283114,-
ENSSSCG00000001885,ENSSSCT00000002110,7,58386366,-
ENSSSCG00000001887,ENSSSCT00000066974,7,58559310,-
ENSSSCG00000001888,ENSSSCT00000002114,7,58608543,+
ENSSSCG00000001892,ENSSSCT00000048461,7,58672664,+
