Gene	start	end	length
ENSSSCG00000004635	121067454	121134888	67434
ENSSSCG00000004636	121146117	121250224	104107
ENSSSCG00000034352	121189759	121190717	958
ENSSSCG00000004638	121273043	121307075	34032
ENSSSCG00000004639	121306032	121413223	107191
ENSSSCG00000004645	121413506	121489806	76300
ENSSSCG00000004658	123102009	123359649	257640
ENSSSCG00000004647	122118951	122139272	20321
ENSSSCG00000004648	122149486	122373470	223984
ENSSSCG00000004652	122542387	122578858	36471
ENSSSCG00000004653	122633736	122688603	54867
ENSSSCG00000004657	122876141	122979845	103704
ENSSSCG00000004644	121505751	121525252	19501
ENSSSCG00000004643	121526295	121579120	52825
ENSSSCG00000004646	121650951	121914712	263761
ENSSSCG00000004595	113289209	113412798	123589
ENSSSCG00000004596	113433687	113583963	150276
ENSSSCG00000025578	113932739	114037046	104307
ENSSSCG00000004597	113794040	113848683	54643
ENSSSCG00000030605	114256460	114266875	10415
ENSSSCG00000004598	114287627	114386427	98800
ENSSSCG00000035038	114424151	114598823	174672
ENSSSCG00000004600	114682303	115056262	373959
ENSSSCG00000005375	239947301	240000918	53617
ENSSSCG00000005376	240002169	240049827	47658
ENSSSCG00000005400	243259495	243415590	156095
ENSSSCG00000005403	245410147	245475929	65782
ENSSSCG00000005401	244397970	244400960	2990
ENSSSCG00000005305	235918747	236158098	239351
ENSSSCG00000005307	236196422	236258205	61783
ENSSSCG00000041181	114816998	114821606	4608
ENSSSCG00000043390	114904646	114913218	8572
ENSSSCG00000026960	115220050	115345923	125873
ENSSSCG00000004601	115471922	115553524	81602
ENSSSCG00000004602	115526740	115607894	81154
ENSSSCG00000004603	115734347	115871084	136737
ENSSSCG00000049979	115758293	115761242	2949
ENSSSCG00000037499	115941940	116070305	128365
ENSSSCG00000004617	119020990	119124464	103474
ENSSSCG00000048649	119288922	119291564	2642
ENSSSCG00000004621	119407351	119536419	129068
ENSSSCG00000004622	119537551	119589865	52314
ENSSSCG00000004623	119597082	119600103	3021
ENSSSCG00000004624	119725029	119771312	46283
ENSSSCG00000004625	119805006	119859434	54428
ENSSSCG00000004626	119862244	119948880	86636
ENSSSCG00000004628	119956588	120009372	52784
ENSSSCG00000004629	120026532	120043127	16595
ENSSSCG00000004630	120045309	120138260	92951
ENSSSCG00000032517	120138336	120298586	160250
ENSSSCG00000039810	120160696	120161129	433
ENSSSCG00000004632	120322432	120399041	76609
ENSSSCG00000031794	120807392	120849826	42434
ENSSSCG00000035798	116132165	116268631	136466
ENSSSCG00000004607	116292642	116322375	29733
ENSSSCG00000004608	116332630	116430984	98354
ENSSSCG00000004610	116449079	116492907	43828
ENSSSCG00000032619	116491886	116532934	41048
ENSSSCG00000004612	116532974	116606474	73500
ENSSSCG00000024983	116612330	116629141	16811
ENSSSCG00000004614	117166300	117723335	557035
ENSSSCG00000004615	117946048	118160286	214238
ENSSSCG00000004656	122811556	122812131	575
ENSSSCG00000024660	113345914	113346357	443
ENSSSCG00000046774	113867091	113869587	2496
ENSSSCG00000041333	118367967	118373304	5337
ENSSSCG00000047357	115364649	115374112	9463
ENSSSCG00000046276	115875052	115877720	2668
ENSSSCG00000046402	119713552	119719089	5537
ENSSSCG00000042551	119801961	119804942	2981
ENSSSCG00000020575	121258145	121258243	98
ENSSSCG00000018806	116476859	116476938	79
ENSSSCG00000004651	122369545	122542222	172677
ENSSSCG00000004620	119165942	119394725	228783
ENSSSCG00000005385	241570010	241611727	41717
ENSSSCG00000005386	241657506	241765783	108277
ENSSSCG00000040634	241785146	241897539	112393
ENSSSCG00000005388	241897764	242059050	161286
ENSSSCG00000030168	120525212	120556100	30888
ENSSSCG00000005389	242058041	242120554	62513
ENSSSCG00000005391	242214952	242309459	94507
ENSSSCG00000037954	242308977	242320047	11070
ENSSSCG00000005361	239109809	239114730	4921
ENSSSCG00000005360	239120618	239136369	15751
ENSSSCG00000040711	239152051	239202703	50652
ENSSSCG00000045508	239209387	239270803	61416
ENSSSCG00000005366	239492721	239535825	43104
ENSSSCG00000005367	239466588	239492697	26109
ENSSSCG00000005368	239532272	239568570	36298
ENSSSCG00000005371	239768179	239805143	36964
ENSSSCG00000033222	239912126	239945073	32947
ENSSSCG00000022044	235641980	235647343	5363
ENSSSCG00000005296	235757797	235783051	25254
ENSSSCG00000005297	235790749	235799381	8632
ENSSSCG00000005300	235851206	235869634	18428
ENSSSCG00000005298	235842554	235848767	6213
ENSSSCG00000034874	235871075	235877974	6899
ENSSSCG00000005303	235878355	235887993	9638
ENSSSCG00000039782	235890679	235894737	4058
ENSSSCG00000005301	235895621	235907113	11492
ENSSSCG00000005308	236299344	236322953	23609
ENSSSCG00000005309	236322897	236324981	2084
ENSSSCG00000005310	236341261	236345962	4701
ENSSSCG00000005311	236345903	236355702	9799
ENSSSCG00000005312	236371699	236373419	1720
ENSSSCG00000005313	236380577	236383666	3089
ENSSSCG00000005314	236383925	236387667	3742
ENSSSCG00000005316	236402251	236410905	8654
ENSSSCG00000005317	236416044	236450922	34878
ENSSSCG00000005318	236450573	236456375	5802
ENSSSCG00000005319	236455240	236468210	12970
ENSSSCG00000005320	236468320	236477683	9363
ENSSSCG00000038905	236472424	236473862	1438
ENSSSCG00000005322	236508998	236529128	20130
ENSSSCG00000025842	236529269	236534734	5465
ENSSSCG00000005324	236539262	236547959	8697
ENSSSCG00000005325	236551434	236584376	32942
ENSSSCG00000048089	236727626	236729290	1664
ENSSSCG00000050197	236762349	236763485	1136
ENSSSCG00000034362	236799771	236800731	960
ENSSSCG00000005338	236821414	236898276	76862
ENSSSCG00000031236	236919879	236943823	23944
ENSSSCG00000037131	236971505	237001731	30226
ENSSSCG00000037468	236998757	237065767	67010
ENSSSCG00000005343	237111012	237235485	124473
ENSSSCG00000005344	237317191	237431589	114398
ENSSSCG00000036086	237575061	237785413	210352
ENSSSCG00000005346	237820363	238068305	247942
ENSSSCG00000005349	238139794	238152382	12588
ENSSSCG00000036340	238153168	238177461	24293
ENSSSCG00000005347	238197684	238220524	22840
ENSSSCG00000005350	238232867	238308625	75758
ENSSSCG00000005352	238371336	238511715	140379
ENSSSCG00000005354	238516058	238537149	21091
ENSSSCG00000005355	238536345	238541333	4988
ENSSSCG00000005356	238567611	238633462	65851
ENSSSCG00000032554	238637913	238667437	29524
ENSSSCG00000005358	238681194	238826429	145235
ENSSSCG00000044225	242417926	242422052	4126
ENSSSCG00000005369	239727855	239728976	1121
ENSSSCG00000005326	236586268	236587251	983
ENSSSCG00000005340	236948636	236950402	1766
ENSSSCG00000049366	235275594	235524760	249166
ENSSSCG00000041432	241175935	241567921	391986
ENSSSCG00000018700	236380019	236380276	257
ENSSSCG00000019860	237706122	237706223	101
ENSSSCG00000020185	238167217	238167317	100
ENSSSCG00000005373	239881876	239919251	37375
ENSSSCG00000031703	1413935	1424271	10336
ENSSSCG00000004013	1193167	1332694	139527
ENSSSCG00000030535	9130338	9239029	108691
ENSSSCG00000031776	8655544	8824497	168953
ENSSSCG00000024019	8917240	8934983	17743
ENSSSCG00000012314	8935091	9002770	67679
ENSSSCG00000012315	9014551	9109103	94552
ENSSSCG00000004017	1507627	1521666	14039
ENSSSCG00000004016	1527441	1550812	23371
ENSSSCG00000004018	1570272	1698694	128422
ENSSSCG00000004010	512678	540896	28218
ENSSSCG00000004009	540929	552882	11953
ENSSSCG00000030155	556911	576708	19797
ENSSSCG00000038931	575725	578431	2706
ENSSSCG00000004008	578480	653704	75224
ENSSSCG00000004012	855389	882473	27084
ENSSSCG00000004029	4735514	4883392	147878
ENSSSCG00000038153	4967224	5465064	497840
ENSSSCG00000047165	5348804	5354009	5205
ENSSSCG00000004032	5465312	6730872	1265560
ENSSSCG00000004033	6772417	6883551	111134
ENSSSCG00000004037	6891265	7049775	158510
ENSSSCG00000004024	2144307	2164767	20460
ENSSSCG00000004022	2203606	2522599	318993
ENSSSCG00000032916	2541383	2552858	11475
ENSSSCG00000004020	2576729	2593506	16777
ENSSSCG00000036609	2717165	2725601	8436
ENSSSCG00000004027	2829411	3392651	563240
ENSSSCG00000035027	9350332	9619725	269393
ENSSSCG00000004064	9791633	10227502	435869
ENSSSCG00000051789	10013205	10016356	3151
ENSSSCG00000027404	1930020	1958142	28122
ENSSSCG00000022580	1974565	1976119	1554
ENSSSCG00000032403	1981178	1997250	16072
ENSSSCG00000024562	2018608	2019821	1213
ENSSSCG00000034196	2074662	2074974	312
ENSSSCG00000004023	2094870	2120812	25942
ENSSSCG00000051306	2957622	2962583	4961
ENSSSCG00000038527	9620679	9624173	3494
ENSSSCG00000049642	1523548	1525657	2109
ENSSSCG00000047676	1698914	1709785	10871
ENSSSCG00000047753	1699913	1706334	6421
ENSSSCG00000043814	2120989	2128580	7591
ENSSSCG00000048885	2528230	2537310	9080
ENSSSCG00000050646	4911466	4917271	5805
ENSSSCG00000046713	9283867	9291189	7322
ENSSSCG00000050758	9658779	9665566	6787
ENSSSCG00000050351	9746166	9749559	3393
ENSSSCG00000044594	1432043	1432183	140
ENSSSCG00000038097	1665568	1665643	75
ENSSSCG00000004484	90744612	90875118	130506
ENSSSCG00000004454	82799684	82991085	191401
ENSSSCG00000032015	86358483	86481776	123293
ENSSSCG00000004469	86597283	86685068	87785
ENSSSCG00000046076	86765854	86770917	5063
ENSSSCG00000004470	86954465	86987460	32995
ENSSSCG00000004473	87117092	87243675	126583
ENSSSCG00000004477	89836050	89987397	151347
ENSSSCG00000004478	89992866	90137734	144868
ENSSSCG00000020702	90167944	90299924	131980
ENSSSCG00000029129	82997993	83003528	5535
ENSSSCG00000004456	83003604	83029897	26293
ENSSSCG00000004457	83026514	83137426	110912
ENSSSCG00000026346	83140635	83295785	155150
ENSSSCG00000004458	83847819	83850881	3062
ENSSSCG00000032485	83910831	83911513	682
ENSSSCG00000004460	83973582	84070554	96972
ENSSSCG00000031482	84378453	84379044	591
ENSSSCG00000004472	87290826	87329716	38890
ENSSSCG00000034152	88189903	88399137	209234
ENSSSCG00000004446	82161741	82182177	20436
ENSSSCG00000025656	82215855	82251016	35161
ENSSSCG00000023415	82251356	82279687	28331
ENSSSCG00000043963	82268290	82425337	157047
ENSSSCG00000040797	82324677	82342396	17719
ENSSSCG00000004450	82360774	82387717	26943
ENSSSCG00000004453	82541018	82698633	157615
ENSSSCG00000004452	82714884	82734884	20000
ENSSSCG00000004479	90427659	90638550	210891
ENSSSCG00000033155	90650560	90688002	37442
ENSSSCG00000004480	90696698	90703409	6711
ENSSSCG00000004435	81746022	81881113	135091
ENSSSCG00000004436	81765859	81773818	7959
ENSSSCG00000004438	81908075	81909249	1174
ENSSSCG00000004441	81934679	82062982	128303
ENSSSCG00000036064	82085714	82087889	2175
ENSSSCG00000040660	82102134	82144216	42082
ENSSSCG00000031898	82108977	82119476	10499
ENSSSCG00000004445	82149968	82154057	4089
ENSSSCG00000004464	84545202	84552134	6932
ENSSSCG00000046535	85689433	85693689	4256
ENSSSCG00000004465	85755743	86017650	261907
ENSSSCG00000004466	86076583	86125718	49135
ENSSSCG00000028080	86163868	86195987	32119
ENSSSCG00000049571	87281692	87284431	2739
ENSSSCG00000004475	88596237	88601757	5520
ENSSSCG00000047800	81887571	81892916	5345
ENSSSCG00000050897	82759266	82798512	39246
ENSSSCG00000041714	83921566	83924448	2882
ENSSSCG00000024138	90242180	90242277	97
ENSSSCG00000004328	57660224	57826350	166126
ENSSSCG00000004291	54400810	54448742	47932
ENSSSCG00000004293	54460640	54547216	86576
ENSSSCG00000004294	54563114	54598407	35293
ENSSSCG00000022994	53092036	53191212	99176
ENSSSCG00000026943	53256006	53318107	62101
ENSSSCG00000004289	53332436	53442399	109963
ENSSSCG00000004290	53838189	53867254	29065
ENSSSCG00000031194	53866570	53866954	384
ENSSSCG00000026246	50938251	51041583	103332
ENSSSCG00000004279	51313016	51332327	19311
ENSSSCG00000035251	55408112	55497590	89478
ENSSSCG00000025434	55551320	55568991	17671
ENSSSCG00000035281	55616957	55710827	93870
ENSSSCG00000004300	55753910	55765079	11169
ENSSSCG00000004302	55821542	55854014	32472
ENSSSCG00000004304	55859614	55895784	36170
ENSSSCG00000004303	55893480	55982068	88588
ENSSSCG00000004306	55954159	56042853	88694
ENSSSCG00000004307	56046327	56070163	23836
ENSSSCG00000004308	56378101	56395493	17392
ENSSSCG00000004309	56467835	56492602	24767
ENSSSCG00000050040	56466751	56467230	479
ENSSSCG00000004331	57835145	57862473	27328
ENSSSCG00000004330	57868387	57893687	25300
ENSSSCG00000004280	51785495	52244934	459439
ENSSSCG00000004281	52435235	52939823	504588
ENSSSCG00000046325	52725754	52731611	5857
ENSSSCG00000004283	52986462	52987590	1128
ENSSSCG00000004285	53006761	53007877	1116
ENSSSCG00000004287	53021023	53039019	17996
ENSSSCG00000004336	60771572	60944038	172466
ENSSSCG00000029003	56689068	56689709	641
ENSSSCG00000051452	54985642	54988780	3138
ENSSSCG00000033562	55730903	55731691	788
ENSSSCG00000042663	51398720	51405906	7186
ENSSSCG00000050380	52964948	52966456	1508
ENSSSCG00000041858	53945719	53985482	39763
ENSSSCG00000045140	55732973	55737312	4339
ENSSSCG00000048181	59008762	59039116	30354
ENSSSCG00000044841	54629462	54633653	4191
ENSSSCG00000038663	56184753	56274865	90112
ENSSSCG00000037982	54632524	54632597	73
ENSSSCG00000019135	54632246	54632315	69
ENSSSCG00000019520	51383782	51383861	79
ENSSSCG00000004276	50781689	50942991	161302
ENSSSCG00000039025	207641011	207801952	160941
ENSSSCG00000039169	207818175	207822291	4116
ENSSSCG00000035730	207836573	207912546	75973
ENSSSCG00000005177	205081231	205285364	204133
ENSSSCG00000005178	205370499	205697786	327287
ENSSSCG00000044896	205457331	205508235	50904
ENSSSCG00000005180	205925091	206372121	447030
ENSSSCG00000005182	206792212	207142837	350625
ENSSSCG00000005183	207173540	207214773	41233
ENSSSCG00000005184	207215738	207252396	36658
ENSSSCG00000005186	207347360	207495965	148605
ENSSSCG00000044797	211982489	211988714	6225
ENSSSCG00000005194	213483348	214009893	526545
ENSSSCG00000005196	214448041	214455912	7871
ENSSSCG00000005190	208175194	208421602	246408
ENSSSCG00000005191	209181467	209349297	167830
ENSSSCG00000036360	209620907	209668913	48006
ENSSSCG00000005193	209725638	209745705	20067
ENSSSCG00000046128	214962195	214965809	3614
ENSSSCG00000046197	212044482	212049498	5016
ENSSSCG00000041506	212064430	212070412	5982
ENSSSCG00000050028	211261924	211263498	1574
ENSSSCG00000048914	206512974	206519572	6598
ENSSSCG00000041617	208147765	208150361	2596
ENSSSCG00000005459	252218819	252324928	106109
ENSSSCG00000039753	207504016	207553098	49082
ENSSSCG00000045611	252311142	252313477	2335
ENSSSCG00000037744	252342219	252373375	31156
ENSSSCG00000021386	252373282	252395948	22666
ENSSSCG00000042365	252394808	252402056	7248
ENSSSCG00000005460	252426444	252447095	20651
ENSSSCG00000046439	252453107	252460315	7208
ENSSSCG00000005463	252466222	252562066	95844
ENSSSCG00000022780	252651879	252688550	36671
ENSSSCG00000005466	252986564	253093063	106499
ENSSSCG00000005467	253124471	253194951	70480
ENSSSCG00000005469	253202368	253351695	149327
ENSSSCG00000026194	253375199	253393852	18653
ENSSSCG00000005440	249898712	249905370	6658
ENSSSCG00000005441	249905351	249981641	76290
ENSSSCG00000005444	250005449	250182020	176571
ENSSSCG00000048786	250142000	250147122	5122
ENSSSCG00000038824	250194230	250220716	26486
ENSSSCG00000005446	250226595	250368846	142251
ENSSSCG00000005449	250418133	250540480	122347
ENSSSCG00000033120	250680942	251190244	509302
ENSSSCG00000005452	251210987	251218124	7137
ENSSSCG00000005453	251263175	251277988	14813
ENSSSCG00000005454	251311119	251340988	29869
ENSSSCG00000005455	251368845	251571415	202570
ENSSSCG00000005456	251650710	251756608	105898
ENSSSCG00000005457	251811584	251979159	167575
ENSSSCG00000044924	251826991	251831246	4255
ENSSSCG00000047454	245962109	245963244	1135
ENSSSCG00000035714	246009984	246011603	1619
ENSSSCG00000035397	246085855	246086837	982
ENSSSCG00000005424	246105250	246140397	35147
ENSSSCG00000005423	246144277	246278492	134215
ENSSSCG00000031592	248031631	248179784	148153
ENSSSCG00000005436	248448265	248493647	45382
ENSSSCG00000005437	248604820	248609035	4215
ENSSSCG00000031596	249378877	249379443	566
ENSSSCG00000005487	254770093	254923823	153730
ENSSSCG00000005488	254939149	254943063	3914
ENSSSCG00000023894	254945239	254987764	42525
ENSSSCG00000005490	255009771	255095222	85451
ENSSSCG00000005228	219100447	219112905	12458
ENSSSCG00000048487	255199826	255201967	2141
ENSSSCG00000005229	219173507	219210343	36836
ENSSSCG00000042680	255207375	255214396	7021
ENSSSCG00000036457	255432969	255459073	26104
ENSSSCG00000005494	255533238	255630376	97138
ENSSSCG00000040670	219193139	219209836	16697
ENSSSCG00000041522	219606894	219612999	6105
ENSSSCG00000005232	219624827	219664563	39736
ENSSSCG00000005465	252781491	252956179	174688
ENSSSCG00000005198	215071419	215507800	436381
ENSSSCG00000005199	215608849	215715059	106210
ENSSSCG00000005201	215730225	215807627	77402
ENSSSCG00000005204	215807795	216112209	304414
ENSSSCG00000021136	215840563	215842113	1550
ENSSSCG00000005203	215899436	215941840	42404
ENSSSCG00000032324	220470959	220471326	367
ENSSSCG00000005233	220745502	220757324	11822
ENSSSCG00000040481	220820556	220834034	13478
ENSSSCG00000005236	220841488	220953442	111954
ENSSSCG00000005235	221015046	221078245	63199
ENSSSCG00000005484	254477872	254672964	195092
ENSSSCG00000035807	31048535	31049551	1016
ENSSSCG00000037870	31083314	31084548	1234
ENSSSCG00000005485	254683891	254703225	19334
ENSSSCG00000004184	31095958	31097120	1162
ENSSSCG00000004185	31104142	31105153	1011
ENSSSCG00000037590	31115043	31116563	1520
ENSSSCG00000005240	221256009	221491953	235944
ENSSSCG00000040065	31124103	31125693	1590
ENSSSCG00000005486	254711823	254719615	7792
ENSSSCG00000004187	31132919	31141482	8563
ENSSSCG00000004233	39848648	39868731	20083
ENSSSCG00000004234	39871537	39876397	4860
ENSSSCG00000004236	39913760	40022713	108953
ENSSSCG00000005241	221521302	221570987	49685
ENSSSCG00000004237	40099328	40141541	42213
ENSSSCG00000041279	221578077	221579911	1834
ENSSSCG00000038420	26301252	26317868	16616
ENSSSCG00000004238	40147164	40180297	33133
ENSSSCG00000004172	29836056	29901995	65939
ENSSSCG00000005243	221634524	221836459	201935
ENSSSCG00000021149	37788472	37912122	123650
ENSSSCG00000022387	29899850	29936680	36830
ENSSSCG00000036607	38014255	39040605	1026350
ENSSSCG00000037125	221844052	221848551	4499
ENSSSCG00000005438	249876927	249878180	1253
ENSSSCG00000027613	39180913	39567240	386327
ENSSSCG00000033258	29975280	29978255	2975
ENSSSCG00000005439	249883311	249884630	1319
ENSSSCG00000050248	251636094	251642254	6160
ENSSSCG00000026768	245856177	245857133	956
ENSSSCG00000034139	30261917	30533604	271687
ENSSSCG00000026865	245898073	245899026	953
ENSSSCG00000031355	245919766	245920728	962
