Gene	start	end	length
ENSDARG00000019644	16828752	16836006	7254
ENSDARG00000096012	45195238	45242732	47494
ENSDARG00000088861	45195202	45201724	6522
ENSDARG00000045557	18432182	18436899	4717
ENSDARG00000117096	45274792	45281072	6280
ENSDARG00000097434	18419542	18434077	14535
ENSDARG00000096041	45292204	45301719	9515
ENSDARG00000009252	20480399	20486005	5606
ENSDARG00000045555	18453702	18455480	1778
ENSDARG00000098430	55593296	55600335	7039
ENSDARG00000033757	18441988	18455497	13509
ENSDARG00000105304	55604974	55609001	4027
ENSDARG00000032799	10365857	10562174	196317
ENSDARG00000053127	12769951	12781182	11231
ENSDARG00000096823	15006216	15006700	484
ENSDARG00000062651	15006217	15010891	4674
ENSDARG00000099670	55631467	55641422	9955
ENSDARG00000045898	842010	845033	3023
ENSDARG00000100214	45321432	45337903	16471
ENSDARG00000017386	818928	858434	39506
ENSDARG00000075215	25912308	25946970	34662
ENSDARG00000111716	45357558	45359149	1591
ENSDARG00000027424	16844973	16853474	8501
ENSDARG00000090033	45388995	45417987	28992
ENSDARG00000073965	18489207	18491333	2126
ENSDARG00000011764	20486041	20499668	13627
ENSDARG00000053709	2267641	2290268	22627
ENSDARG00000087168	45423547	45433060	9513
ENSDARG00000101213	55663384	55714406	51022
ENSDARG00000098155	55724043	55724313	270
ENSDARG00000016538	9467049	9476418	9369
ENSDARG00000116226	55727476	55727632	156
ENSDARG00000016526	25054510	25064510	10000
ENSDARG00000096194	45439770	45440306	536
ENSDARG00000109749	45441669	45444598	2929
ENSDARG00000045552	18494857	18499761	4904
ENSDARG00000087699	45458619	45465370	6751
ENSDARG00000032389	10574822	10599062	24240
ENSDARG00000096084	45484774	45486111	1337
ENSDARG00000045694	13963499	13995766	32267
ENSDARG00000070441	2482046	2508577	26531
ENSDARG00000093713	45504471	45511056	6585
ENSDARG00000111237	55728130	55730004	1874
ENSDARG00000110315	55777234	55779108	1874
ENSDARG00000099372	55779603	55779776	173
ENSDARG00000103411	55782926	55783379	453
ENSDARG00000115716	55793431	55795305	1874
ENSDARG00000115021	55795803	55795959	156
ENSDARG00000103201	55799122	55799572	450
ENSDARG00000109296	55808991	55810865	1874
ENSDARG00000114429	55811363	55811519	156
ENSDARG00000103635	55827254	55827702	448
ENSDARG00000098506	55864895	55866056	1161
ENSDARG00000000019	15011341	15059876	48535
ENSDARG00000101517	55871735	55884397	12662
ENSDARG00000031228	11732156	11751037	18881
ENSDARG00000097579	26006442	26007456	1014
ENSDARG00000069261	25950372	26016541	66169
ENSDARG00000006060	861444	890220	28776
ENSDARG00000045513	25084228	25168458	84230
ENSDARG00000114893	45610254	45628865	18611
ENSDARG00000102644	46615995	46618012	2017
ENSDARG00000007315	16857722	16876336	18614
ENSDARG00000101695	46842926	47096170	253244
ENSDARG00000034326	10604110	10615355	11245
ENSDARG00000099829	46845345	46881721	36376
ENSDARG00000104925	47178124	47179800	1676
ENSDARG00000102848	46771835	46792139	20304
ENSDARG00000101598	46890749	46915962	25213
ENSDARG00000025859	9478500	9502846	24346
ENSDARG00000089005	55991165	55992044	879
ENSDARG00000101450	46812891	46828780	15889
ENSDARG00000101689	46770787	46948863	178076
ENSDARG00000113022	56150518	56157199	6681
ENSDARG00000093427	11765486	11768005	2519
ENSDARG00000104893	56110201	56125306	15105
ENSDARG00000096099	11762097	11772240	10143
ENSDARG00000102455	56058846	56068511	9665
ENSDARG00000101312	46981658	47068195	86537
ENSDARG00000101351	56090842	56103095	12253
ENSDARG00000053136	12785964	12795489	9525
ENSDARG00000098569	46808017	46809187	1170
ENSDARG00000110323	56059807	56151174	91367
ENSDARG00000099926	47174366	47175271	905
ENSDARG00000045514	25173299	25181552	8253
ENSDARG00000045485	20507105	20521441	14336
ENSDARG00000095980	14107775	14112068	4293
ENSDARG00000086259	14106511	14108810	2299
ENSDARG00000053131	12782134	12790990	8856
ENSDARG00000007405	16876831	16883051	6220
ENSDARG00000005547	18500012	18512550	12538
ENSDARG00000105079	7545930	7549816	3886
ENSDARG00000097326	26127177	26147550	20373
ENSDARG00000100959	37230587	37236494	5907
ENSDARG00000006029	7653607	7673165	19558
ENSDARG00000090957	14116366	14119559	3193
ENSDARG00000096149	14118978	14123983	5005
ENSDARG00000100896	37239091	37246482	7391
ENSDARG00000111731	56193313	56205481	12168
ENSDARG00000100565	37267210	37271230	4020
ENSDARG00000070535	912563	914738	2175
ENSDARG00000101254	7650003	7652981	2978
ENSDARG00000097195	18514457	18518600	4143
ENSDARG00000029018	18592743	18595525	2782
ENSDARG00000058042	9508505	9515398	6893
ENSDARG00000011961	2511629	2525934	14305
ENSDARG00000092083	11779997	11780747	750
ENSDARG00000000018	15081385	15103696	22311
ENSDARG00000098221	26303613	26322836	19223
ENSDARG00000094299	11791197	11793771	2574
ENSDARG00000045747	10616626	10704585	87959
ENSDARG00000088044	9524805	9533345	8540
ENSDARG00000109403	14159321	14162327	3006
ENSDARG00000094534	14167042	14169631	2589
ENSDARG00000100492	56306039	56311448	5409
ENSDARG00000073766	26357221	26362129	4908
ENSDARG00000095705	18597162	18606573	9411
ENSDARG00000091327	37406676	37409361	2685
ENSDARG00000099845	56315530	56328435	12905
ENSDARG00000113738	14170459	14173138	2679
ENSDARG00000098585	56379274	56558715	179441
ENSDARG00000103405	37503994	37510877	6883
ENSDARG00000098179	37455405	37506164	50759
ENSDARG00000005476	20812900	20987564	174664
ENSDARG00000098530	37476367	37479399	3032
ENSDARG00000104476	56379907	56395134	15227
ENSDARG00000078749	26390851	26413391	22540
ENSDARG00000013789	929557	948842	19285
ENSDARG00000005891	11804675	11810799	6124
ENSDARG00000097023	14174239	14186729	12490
ENSDARG00000093588	14180997	14185225	4228
ENSDARG00000062808	14176521	14179480	2959
ENSDARG00000097419	14174367	14176401	2034
ENSDARG00000091656	9536860	9539424	2564
ENSDARG00000092341	15135239	15140224	4985
ENSDARG00000098958	37577527	37587110	9583
ENSDARG00000069912	12819272	12862087	42815
ENSDARG00000045516	25187912	25215968	28056
ENSDARG00000034700	5568688	5597802	29114
ENSDARG00000008986	2530841	2545345	14504
ENSDARG00000105570	47257854	47262290	4436
ENSDARG00000093247	15207433	15220695	13262
ENSDARG00000019328	15217929	15420452	202523
ENSDARG00000104932	47303276	47304459	1183
ENSDARG00000045515	25181572	25188160	6588
ENSDARG00000031777	18609539	18635005	25466
ENSDARG00000102475	37676163	37696010	19847
ENSDARG00000099444	47385355	47392824	7469
ENSDARG00000099850	26496489	26766355	269866
ENSDARG00000103946	47436126	47456827	20701
ENSDARG00000098986	47656992	47672667	15675
ENSDARG00000099046	56651458	56673432	21974
ENSDARG00000094973	10706755	10713584	6829
ENSDARG00000030614	21129752	21315399	185647
ENSDARG00000098884	56771551	56772634	1083
ENSDARG00000113769	37701476	37708661	7185
ENSDARG00000103119	56833071	56863037	29966
ENSDARG00000063054	9555280	9586713	31433
ENSDARG00000063255	11813778	12007404	193626
ENSDARG00000045658	12890668	12914307	23639
ENSDARG00000094457	11946875	11950926	4051
ENSDARG00000104018	1054708	1068155	13447
ENSDARG00000113660	47736069	47764985	28916
ENSDARG00000114124	37710093	37715686	5593
ENSDARG00000024465	5642696	5645166	2470
ENSDARG00000103417	56889552	56898328	8776
ENSDARG00000022858	18702129	18713979	11850
ENSDARG00000101688	37760928	37766174	5246
ENSDARG00000041205	26972862	27079859	106997
ENSDARG00000104704	37783972	37828710	44738
ENSDARG00000098612	1146346	1284672	138326
ENSDARG00000100341	47782411	47802916	20505
ENSDARG00000102157	1103158	1147655	44497
ENSDARG00000008439	18720785	18742106	21321
ENSDARG00000069780	14188327	14192254	3927
ENSDARG00000098928	47876171	47907917	31746
ENSDARG00000095106	48484490	48497622	13132
ENSDARG00000008235	2548783	2637710	88927
ENSDARG00000112648	37936249	37984231	47982
ENSDARG00000101245	48628562	48636879	8317
ENSDARG00000103103	56915604	56919740	4136
ENSDARG00000004592	2619132	2623487	4355
ENSDARG00000100655	48693208	48702192	8984
ENSDARG00000116992	38001640	38008033	6393
ENSDARG00000113548	38032613	38033800	1187
ENSDARG00000092000	48769555	48785580	16025
ENSDARG00000094597	10749520	10752312	2792
ENSDARG00000100865	56932843	56954002	21159
ENSDARG00000045748	10721795	10763547	41752
ENSDARG00000102340	1301436	1360495	59059
ENSDARG00000101664	56970503	56971209	706
ENSDARG00000101137	56974252	56986629	12377
ENSDARG00000045486	21323006	21466825	143819
ENSDARG00000029071	27081972	27099285	17313
ENSDARG00000017355	5645251	5652030	6779
ENSDARG00000096172	48802365	48826449	24084
ENSDARG00000075501	9587968	9592402	4434
ENSDARG00000103400	56995821	57001458	5637
ENSDARG00000098621	38035942	38036905	963
ENSDARG00000100653	38086141	38086998	857
ENSDARG00000087645	48930297	48957129	26832
ENSDARG00000101760	38103421	38107600	4179
ENSDARG00000034717	18759289	18775548	16259
ENSDARG00000039346	4930406	4932619	2213
ENSDARG00000100777	57046954	57086831	39877
ENSDARG00000093041	49016956	49030589	13633
ENSDARG00000093615	49031364	49069087	37723
ENSDARG00000094443	49109355	49119557	10202
ENSDARG00000100229	57093908	57095545	1637
ENSDARG00000069431	18782539	18796539	14000
ENSDARG00000112450	57099307	57100326	1019
ENSDARG00000094500	57101749	57102859	1110
ENSDARG00000096014	49129407	49133107	3700
ENSDARG00000099355	57104534	57109978	5444
ENSDARG00000031956	5665182	5691257	26075
ENSDARG00000116117	49196098	49203406	7308
ENSDARG00000010784	21488990	21584158	95168
ENSDARG00000019420	16885854	16906923	21069
ENSDARG00000104804	57131456	57156965	25509
ENSDARG00000101223	38188797	38195385	6588
ENSDARG00000109844	9623461	9627352	3891
ENSDARG00000112541	38254699	38259998	5299
ENSDARG00000041199	27100528	27109748	9220
ENSDARG00000058030	9592486	9601691	9205
ENSDARG00000086130	49262131	49295718	33587
ENSDARG00000100221	57320332	57323451	3119
ENSDARG00000018688	7677318	7713665	36347
ENSDARG00000098727	57348205	57349373	1168
ENSDARG00000096105	49278098	49281232	3134
ENSDARG00000098357	38265870	38315895	50025
ENSDARG00000011661	14193080	14207471	14391
ENSDARG00000102273	38267281	38281909	14628
ENSDARG00000033179	9612574	9619557	6983
ENSDARG00000104124	57351005	57356512	5507
ENSDARG00000103721	57380165	57416684	36519
ENSDARG00000103597	57419948	57426660	6712
ENSDARG00000101565	4938873	4940727	1854
ENSDARG00000103636	57518790	57530817	12027
ENSDARG00000045705	9609905	9611875	1970
ENSDARG00000045704	9603306	9637398	34092
ENSDARG00000018149	1516716	1566572	49856
ENSDARG00000110426	9630958	9634704	3746
ENSDARG00000097044	4963892	4966546	2654
ENSDARG00000079470	7718854	7811925	93071
ENSDARG00000110670	38410690	38421217	10527
ENSDARG00000099656	38335552	38347220	11668
ENSDARG00000003615	18804317	18823032	18715
ENSDARG00000101977	38475577	38476901	1324
ENSDARG00000110745	38424204	38434187	9983
ENSDARG00000113527	38335535	38539463	203928
ENSDARG00000015824	12917164	12930086	12922
ENSDARG00000011582	16982249	17055950	73701
ENSDARG00000116211	49501970	49519297	17327
ENSDARG00000045768	12013043	12026507	13464
ENSDARG00000006567	2637947	2642535	4588
ENSDARG00000116855	10769186	10771011	1825
ENSDARG00000095446	10783815	10789192	5377
ENSDARG00000097175	10772097	10785496	13399
ENSDARG00000111380	10773580	10775264	1684
ENSDARG00000024306	27112399	27129697	17298
ENSDARG00000013596	27130412	27150414	20002
ENSDARG00000114577	49550966	49582758	31792
ENSDARG00000045517	25220674	25245817	25143
ENSDARG00000016231	2655358	2666310	10952
ENSDARG00000069160	27251865	27398414	146549
ENSDARG00000059003	4971042	5019113	48071
ENSDARG00000099382	38547203	38564071	16868
ENSDARG00000101392	57564614	57572054	7440
ENSDARG00000005541	12931763	12956718	24955
ENSDARG00000098127	38564564	38573606	9042
ENSDARG00000105096	7817996	7821466	3470
ENSDARG00000070220	5741733	5744457	2724
ENSDARG00000092304	38634554	38634940	386
ENSDARG00000104976	7822773	7826304	3531
ENSDARG00000086740	7827261	7836413	9152
ENSDARG00000075956	5750854	5764255	13401
ENSDARG00000009607	5764486	5775507	11021
ENSDARG00000091957	17244072	17244923	851
ENSDARG00000062797	14247693	14328997	81304
ENSDARG00000007371	18824959	18835544	10585
ENSDARG00000095920	1576889	1593127	16238
ENSDARG00000045518	25251855	25271455	19600
ENSDARG00000016815	17245001	17251758	6757
ENSDARG00000093478	49587497	49593397	5900
ENSDARG00000032919	15490215	15603588	113373
ENSDARG00000034095	38818194	38829098	10904
ENSDARG00000100137	57580376	57583067	2691
ENSDARG00000103208	57580303	57585518	5215
ENSDARG00000027799	7841627	7850489	8862
ENSDARG00000097059	49605855	49607096	1241
ENSDARG00000045487	21648010	21652812	4802
ENSDARG00000045815	7851129	7869731	18602
ENSDARG00000096967	10793677	10796962	3285
ENSDARG00000045749	10811490	10835620	24130
ENSDARG00000045510	27626869	27897315	270446
ENSDARG00000045886	1600034	1617897	17863
ENSDARG00000004336	15605844	15816540	210696
ENSDARG00000093014	10790960	10812236	21276
ENSDARG00000095994	10816240	10826536	10296
ENSDARG00000114236	49664256	49676411	12155
ENSDARG00000088000	49656481	49720964	64483
ENSDARG00000104053	57709567	57711716	2149
ENSDARG00000094584	15757435	15759673	2238
ENSDARG00000104362	57711173	57716450	5277
ENSDARG00000110433	38937575	38943762	6187
ENSDARG00000092926	38981587	38989893	8306
ENSDARG00000097427	21656245	21657106	861
ENSDARG00000092717	21653609	21696284	42675
ENSDARG00000097604	49725892	49727536	1644
ENSDARG00000069169	27898833	27953778	54945
ENSDARG00000016749	2674898	2727573	52675
ENSDARG00000029830	21717793	21720943	3150
ENSDARG00000100257	57855379	57869437	14058
ENSDARG00000093747	38990661	38991772	1111
ENSDARG00000078613	12966640	12968021	1381
ENSDARG00000098244	57887079	57892787	5708
ENSDARG00000111959	57881965	57887337	5372
ENSDARG00000103091	57880688	57884084	3396
ENSDARG00000087070	39055027	39069529	14502
ENSDARG00000007277	21741228	21745107	3879
ENSDARG00000015222	18836791	18841071	4280
ENSDARG00000115506	39105046	39111612	6566
ENSDARG00000014361	12971255	12978925	7670
ENSDARG00000078728	59748607	59757037	8430
ENSDARG00000087788	39158005	39186901	28896
ENSDARG00000086615	59766049	59778874	12825
ENSDARG00000096473	18839856	18850799	10943
ENSDARG00000016613	18846624	18851365	4741
ENSDARG00000039343	5025625	5092335	66710
ENSDARG00000090734	59841099	59884702	43603
ENSDARG00000045549	18843015	18846611	3596
ENSDARG00000100723	57983841	57994891	11050
ENSDARG00000013414	21751762	21851473	99711
ENSDARG00000058366	12033873	12040345	6472
ENSDARG00000104697	58057168	58069084	11916
ENSDARG00000105266	58240778	58285073	44295
ENSDARG00000045519	25300910	25359034	58124
ENSDARG00000032242	12031958	12033866	1908
ENSDARG00000103381	58272337	58298039	25702
ENSDARG00000094119	59889820	59910284	20464
ENSDARG00000069171	28062473	28161198	98725
ENSDARG00000078073	7870384	7876005	5621
ENSDARG00000092784	60001731	60008646	6915
ENSDARG00000095998	60062722	60064950	2228
ENSDARG00000115017	60048421	60080244	31823
ENSDARG00000096144	60072177	60074441	2264
ENSDARG00000018744	14343706	14348811	5105
ENSDARG00000032218	21866851	21958295	91444
ENSDARG00000101301	39368978	39370671	1693
ENSDARG00000020086	14360372	14372843	12471
ENSDARG00000102358	39428602	39448829	20227
ENSDARG00000094001	12993913	12997587	3674
ENSDARG00000103045	39451635	39469709	18074
ENSDARG00000097457	12997407	13002197	4790
ENSDARG00000102927	39372775	39487825	115050
ENSDARG00000110256	39482550	39483506	956
ENSDARG00000045574	17252596	17278928	26332
ENSDARG00000101524	60215803	60231222	15419
ENSDARG00000096496	14399472	14408298	8826
ENSDARG00000045885	1619584	1643101	23517
ENSDARG00000092161	14433890	14444890	11000
ENSDARG00000099036	60241780	60242763	983
ENSDARG00000103439	60296027	60303008	6981
ENSDARG00000103343	60310050	60314809	4759
ENSDARG00000102917	58298838	58318488	19650
ENSDARG00000112070	60339527	60356042	16515
ENSDARG00000110637	58363998	58375379	11381
ENSDARG00000098095	58400159	58403274	3115
ENSDARG00000004227	2752852	2868112	115260
ENSDARG00000104523	60358706	60377137	18431
ENSDARG00000105144	60381608	60403149	21541
ENSDARG00000101272	70317135	70334849	17714
ENSDARG00000045750	10888762	10909086	20324
ENSDARG00000069185	28190013	28335184	145171
ENSDARG00000069698	15819728	15840799	21071
ENSDARG00000104335	58576146	58582434	6288
ENSDARG00000100699	39669246	39669933	687
ENSDARG00000103755	39749453	39786864	37411
ENSDARG00000096135	13008680	13013325	4645
ENSDARG00000099466	70420080	70421885	1805
ENSDARG00000113391	70409414	70418539	9125
ENSDARG00000034173	25410293	25441127	30834
ENSDARG00000088443	70414733	70415687	954
ENSDARG00000103371	70351760	70361663	9903
ENSDARG00000112027	70341246	70432602	91356
ENSDARG00000096127	58964468	58973839	9371
ENSDARG00000101382	58768257	58773146	4889
ENSDARG00000013000	21962316	22207873	245557
ENSDARG00000089934	58942335	58964138	21803
ENSDARG00000102853	70380429	70385334	4905
ENSDARG00000095198	59041720	59057046	15326
ENSDARG00000104416	60428812	60448299	19487
ENSDARG00000093220	59061652	59069694	8042
ENSDARG00000007413	1647098	1684347	37249
ENSDARG00000104888	58673287	59094319	421032
ENSDARG00000095990	58976357	58978527	2170
ENSDARG00000103955	58864222	58945951	81729
ENSDARG00000054321	5776347	5784895	8548
ENSDARG00000098536	58695514	58703318	7804
ENSDARG00000075025	7876197	7883731	7534
ENSDARG00000096999	21966094	21967444	1350
ENSDARG00000008867	18852821	18939338	86517
ENSDARG00000100647	60515709	60518031	2322
ENSDARG00000095981	10926171	10931729	5558
ENSDARG00000103003	60482963	60707915	224952
ENSDARG00000099597	60547709	60566695	18986
ENSDARG00000109211	39919216	39942347	23131
ENSDARG00000094799	14481835	14624481	142646
ENSDARG00000003811	14449233	14531687	82454
ENSDARG00000088301	60760283	60790123	29840
ENSDARG00000045753	10972585	11024844	52259
ENSDARG00000104850	39992253	40008875	16622
ENSDARG00000092989	10959442	10973413	13971
ENSDARG00000097341	1685021	1685345	324
ENSDARG00000006038	2923199	2945306	22107
ENSDARG00000045880	1689312	1720648	31336
ENSDARG00000090824	70434872	70437427	2555
ENSDARG00000043734	28338642	28353538	14896
ENSDARG00000074905	7888047	7983016	94969
ENSDARG00000015053	13035870	13255813	219943
ENSDARG00000095418	60811087	60811793	706
ENSDARG00000092080	60859063	60862803	3740
ENSDARG00000094223	60894595	60896594	1999
ENSDARG00000093803	60889489	60916298	26809
ENSDARG00000096009	9649283	9651968	2685
ENSDARG00000094428	18952482	18954001	1519
ENSDARG00000101555	70570937	70580317	9380
ENSDARG00000102839	70573439	70578109	4670
ENSDARG00000098851	70556298	70567197	10899
ENSDARG00000093135	15942075	15943847	1772
ENSDARG00000092944	15944245	15944867	622
